ldtC ECK10 JW5820 ycfS ,F,N/A,1170374,1169412,R
mfd ECK1100 JW1100 ,T,unknown,1173964,1170518,R
ycfT ECK1101 JW1101 ,unknown,N/A,1175165,1174092,R
lolC ECK1102 JW5161 ycfU ,unknown,N/A,1175427,1176626,F
lolD ECK1103 JW5162 ycfV ,unknown,N/A,1176619,1177320,F
lolE ECK1104 JW1104 ycfW ,F,N/A,1177320,1178564,F
nagK ECK1105 JW1105 ycfX ,T,unknown,1178593,1179504,F
cobB ECK1106 JW1106 npdA ycfY ,T,unknown,1179631,1180359,F
ycfZ ECK1107 JW1107 ,unknown,N/A,1181267,1180479,R
ymfA ECK1108 JW5164 ,unknown,N/A,1181725,1181264,R
potD ECK110 JW110 ,unknown,N/A,1182829,1181783,R
potC ECK1110 JW1110 ,unknown,N/A,1183620,1182826,R
potB ECK1111 JW1111 ,unknown,N/A,1184444,1183617,R
potA ECK1112 JW1112 ,unknown,N/A,1185594,1184458,R
pepT ECK1113 JW1113 ,F,N/A,1185844,1187070,F
roxA ECK1114 JW1114 ycfD ,F,N/A,1188240,1187119,R
phoQ ECK1115 JW1115 ,T,unknown,1189776,1188316,R
phoP ECK1116 JW1116 ,T,Activator,1190447,1189776,R
purB ade ECK1117 JW1117 ,F,N/A,1191986,1190616,R
hflD ECK1118 hslZ JW5165 ycfC ,T,unknown,1192631,1191990,R
mnmA asuE ECK111 JW111 trmU ycfB ,F,N/A,1193773,1192667,R
nudJ ECK1120 JW1120 ymfB ,F,N/A,1194288,1193827,R
rluE ECK1121 JW1121 ymfC ,F,N/A,1194951,1194298,R
icd ECK1122 icdA icdE JW1122 ,F,N/A,1195123,1196373,F
ymfD ECK1123 JW1123 ,unknown,N/A,1197532,1196867,R
ymfE ECK1124 JW5166 ,unknown,N/A,1198237,1197533,R
lit ECK1125 JW1125 ,unknown,N/A,1198695,1199588,F
intE ECK1126 int JW1126 ycfI ,unknown,N/A,1200806,1199679,R
xisE ECK1127 JW1127 Vxis ymfG ,unknown,N/A,1201032,1200787,R
ymfI ECK112 JW5168 ,unknown,N/A,1201497,1201838,F
ymfJ ECK1130 ,unknown,N/A,1202084,1201776,R
cohE ECK1131 JW1131 ymfK ,T,Repressor,1202933,1202259,R
croE ECK446 JW516 ymfT ,T,unknown,1203024,1203224,F
ymfL ECK1133 JW1133 ,T,unknown,1203268,1203825,F
ymfM ECK1134 JW1134 ,unknown,N/A,1203822,1204160,F
oweE ECK4507 ,unknown,N/A,1204170,1204403,F
aaaE ECK1135 JW1135 ymfN ,unknown,N/A,1204404,1205537,F
ymfR ECK1136 JW1136 ,unknown,N/A,1205549,1205731,F
beeE ECK1137 JW1137 ymfO ,unknown,N/A,1205731,1206142,F
jayE ECK1138 JW5170 ymfP ,unknown,N/A,1206143,1206922,F
ymfQ ECK113 JW113 ,unknown,N/A,1206913,1207497,F
stfP ECK1140 JW1140 ycfK ,unknown,N/A,1207501,1208130,F
tfaP ECK1141 JW5171 ymfS ,unknown,N/A,1208132,1208545,F
tfaE ECK1142 JW1142 ycfA ,unknown,N/A,1209119,1208517,R
stfE ECK1143 JW5172 ycfE ,unknown,N/A,1209619,1209119,R
pinE ECK1144 JW1144 pin ,unknown,N/A,1209685,1210239,F
mcrA ECK1145 JW1145 rglA ,F,N/A,1210346,1211179,F
icdC ECK1146 icd JW5173 ,unknown,N/A,1211413,1211577,F
iraM ECK1147 elb1 elbA JW1147 ycgW ,unknown,N/A,1212003,1211680,R
ycgX ECK1148 JW1148 ,unknown,N/A,1213107,1212703,R
bluR ECK114 JW114 ycgE ,T,Repressor,1214059,1213328,R
bluF ECK1150 JW1150 ycgF ,T,Repressor,1215475,1214264,R
ycgZ ECK1151 JW1151 ,unknown,N/A,1215789,1216025,F
ymgA ECK1152 JW1152 ,unknown,N/A,1216068,1216340,F
ariR ECK1153 JW1153 ymgB ,unknown,N/A,1216369,1216635,F
ymgC ECK1154 JW1154 ,unknown,N/A,1216748,1216996,F
ycgG ECK1155 JW5174 ,F,N/A,1217328,1218851,F
ymgF ECK1156 JW1156 ,unknown,N/A,1218983,1219201,F
ycgH ECK1157 JW5176 JW501 ,unknown,N/A,1219601,1222248,F
ymgD ECK1158 JW5177 ,unknown,N/A,1222634,1222305,R
ymgG ECK4470 ,unknown,N/A,1222988,1222644,R
ymgI ECK4403 ,unknown,N/A,1223163,1222990,R
ymgJ ECK4404 ,unknown,N/A,1223264,1223449,F
ycgI ECK1161 JW1162 ymgH ,unknown,N/A,1223564,1223907,F
minE ECK1162 JW1163 minB ,unknown,N/A,1224545,1224279,R
minD ECK1163 JW1164 minB ,F,N/A,1225361,1224549,R
minC ECK1164 JW1165 minB ,unknown,N/A,1226080,1225385,R
ycgJ ECK1165 JW1166 ,unknown,N/A,1226600,1226968,F
pliG ECK1166 JW1167 ycgK ,unknown,N/A,1227472,1227071,R
ycgL ECK1167 JW1168 ,unknown,N/A,1227714,1228007,F
ycgM ECK1168 JW116 ,F,N/A,1228079,1228738,F
ycgN ECK116 JW5180 ,unknown,N/A,1228815,1229276,F
hlyE clyA ECK1170 hpr JW5181 sheA ycgD ,unknown,N/A,1230394,1229483,R
umuD ECK1171 JW1172 ,T,unknown,1230767,1231186,F
umuC ECK1172 JW1173 uvm ,F,N/A,1231186,1232454,F
dsbB dsbX ECK1173 iarB JW5182 roxB ycgA ,F,N/A,1233030,1232500,R
nhaB ECK1174 JW1175 ,unknown,N/A,1234717,1233176,R
fadR dec ECK1175 JW1176 ole oleR thdB ,T,Both,1234938,1235657,F
ycgB ECK1176 JW1177 ,unknown,N/A,1237241,1235709,R
dadA dadR ECK1177 JW1178 ,F,N/A,1237571,1238869,F
dadX alnB dadB ECK1178 JW117 msuA ,F,N/A,1238879,1239949,F
cvrA ECK117 JW5184 ycgO ,unknown,N/A,1242071,1240335,R
ldcA ECK1180 JW1181 ycgQ ,F,N/A,1243080,1242166,R
emtA ECK1181 JW5821 mltE sltZ ycgP ,F,N/A,1243180,1243791,F
ycgR ECK1182 JW1183 ,T,unknown,1244527,1243793,R
ymgE ECK1183 JW1184 tag ,unknown,N/A,1244728,1244982,F
ycgY ECK1184 JW1185 ,unknown,N/A,1245160,1245600,F
treA ECK1185 JW1186 osmA ,F,N/A,1247376,1245679,R
dhaM dhaH ECK1186 JW5185 ptsD ycgC ,F,N/A,1249114,1247696,R
dhaL dhaK2 ECK1187 JW5186 ptsD ycgS ,F,N/A,1249757,1249125,R
dhaK dhaK1 ECK1188 JW5187 ptsD ycgT ,F,N/A,1250838,1249768,R
dhaR ECK118 JW5188 ptsD ycgU ,T,Activator,1251066,1252985,F
ycgV ECK110 JW113 ,unknown,N/A,1255952,1253085,R
ychF ECK111 engD gtp1 JW114 ,F,N/A,1257812,1256721,R
pth asuA ECK112 JW115 rap ,F,N/A,1258513,1257929,R
ychH ECK113 JW116 ,unknown,N/A,1258791,1259069,F
dauA ECK114 JW518 ychM ,unknown,N/A,1260803,1259124,R
prs dnaR ECK115 JW118 prsA ,F,N/A,1261875,1260928,R
ispE ECK116 ipk JW11 ychB ,unknown,N/A,1262877,1262026,R
lolB ECK117 hemM JW1200 ychC ,F,N/A,1263500,1262877,R
hemA ECK118 gtrA JW1201 ,F,N/A,1263714,1264970,F
prfA ECK11 JW1202 sueB uar ups ,unknown,N/A,1265012,1266094,F
prmC ECK1200 hemK JW1203 ,F,N/A,1266094,1266927,F
ychQ ECK1201 JW1204 sirB2 ,T,unknown,1266924,1267316,F
ychA ECK1202 JW1205 sirB1 ,T,unknown,1267320,1268129,F
kdsA ECK1203 JW1206 ,F,N/A,1268165,1269019,F
ldrA ECK1204 JW557 ,unknown,N/A,1269275,1269168,R
rdlA ECK1205 JWR022 ,T,unknown,1269323,1269389,F
ldrB ECK1206 JW558 ,unknown,N/A,1269810,1269703,R
rdlB ECK1207 JWR0230 ,T,unknown,1269858,1269923,F
ldrC ECK1208 JW55 ,unknown,N/A,1270345,1270238,R
rdlC ECK120 JWR0231 ,T,unknown,1270393,1270460,F
chaA ECK1210 JW1207 ,unknown,N/A,1271849,1270749,R
chaB ECK1211 JW1208 ,T,unknown,1272119,1272349,F
chaC ECK1212 JW120 ,T,unknown,1272507,1273202,F
ychN ECK1213 JW1210 ,unknown,N/A,1273599,1273246,R
ychO ECK1214 JW1211 ychP ,unknown,N/A,1273784,1275178,F
narL ECK1215 frdR JW1212 ,T,Both,1275829,1275179,R
narX ECK1216 frdR JW1213 narR ,T,unknown,1277618,1275822,R
narK ECK1217 JW1214 ,unknown,N/A,1277957,1279348,F
narG chlC ECK1218 JW1215 narC ,F,N/A,1279864,1283607,F
narH chlC ECK121 JW1216 ,F,N/A,1283604,1285142,F
narJ ECK1220 JW1217 ,F,N/A,1285139,1285849,F
narI chlI ECK1221 JW1218 ,F,N/A,1285849,1286526,F
rttR ECK1223 JWR0232 rtT rtV1 ,unknown,N/A,1287236,1287066,R
tpr ECK1224 JW121 ,unknown,N/A,1287176,1287087,R
tyrV ECK1225 JWR0028 tyrTbeta ,unknown,N/A,1287328,1287244,R
tyrT ECK1226 JWR002 su Su3 Su4 suIII,unknown,N/A,1287622,1287538,R
purU ECK1227 JW1220 tgs ychI ,F,N/A,1288624,1287782,R
ychJ ECK1228 JW1221 ,unknown,N/A,1289132,1288674,R
rssA ECK122 JW1222 ychK ,unknown,N/A,1289245,1290150,F
rssB ECK1230 hnr JW1223 mviA sprE verA,T,unknown,1290242,1291255,F
galU ECK1231 JW1224 verA ychD ,F,N/A,1291457,1292365,F
hns B1 bglY cur drc drdX drs ECK1232,T,unknown,1292922,1292509,R
tdk ECK1233 JW1226 ,F,N/A,1293527,1294144,F
insZ ECK1234 JW1227 JW5883 ychG ychR ,unknown,N/A,1295322,1294426,R
adhE adhC ana ECK1235 JW1228 ,F,N/A,1298121,1295446,R
ychE ECK1236 JW122 ,unknown,N/A,1298598,1299245,F
oppA ECK1237 JW1235 ,unknown,N/A,1301182,1302813,F
oppB ECK1238 JW1236 stkB ,unknown,N/A,1302899,1303819,F
oppC ECK123 JW1237 stkB ,unknown,N/A,1303834,1304742,F
oppD ECK1240 JW1238 ,unknown,N/A,1304754,1305767,F
oppF ECK1241 JW123 ,unknown,N/A,1305764,1306768,F
yciU ECK1242 JW1240 ,unknown,N/A,1307150,1306821,R
clsA cls ECK1243 JW1241 nov yciJ ,F,N/A,1308645,1307185,R
yciY ECK4405 ,unknown,N/A,1308788,1308961,F
kch ECK1244 JW1242 ,unknown,N/A,1310269,1309016,R
yciI ECK1245 JW1243 ,F,N/A,1310865,1310569,R
tonB ECK1246 exbA JW515 T1rec ,unknown,N/A,1311089,1311808,F
yciA ECK1247 JW1245 ,unknown,N/A,1312246,1311848,R
yciB ECK1248 ispA ispZ JW1246 ,unknown,N/A,1312890,1312351,R
yciC ECK124 JW1247 ,unknown,N/A,1313663,1312920,R
ompW ECK1250 JW1248 yciD ,unknown,N/A,1314020,1314658,F
yciE ECK1251 JW124 ,unknown,N/A,1315224,1314718,R
yciF ECK1252 JW1250 ,unknown,N/A,1315770,1315270,R
yciG ECK1253 JW1251 ,unknown,N/A,1316035,1315856,R
trpA ECK1254 JW1252 try tryp ,F,N/A,1317222,1316416,R
trpB ECK1255 JW1253 ,F,N/A,1318415,1317222,R
trpC ECK1256 JW1254 trpF ,F,N/A,1319788,1318427,R
trpD ECK1257 JW1255 trpGD ,F,N/A,1321384,1319789,R
trpE anth ECK1258 JW1256 tryD tryp4 ,F,N/A,1322946,1321384,R
trpL ECK125 JW1257 trpEE ,unknown,N/A,1323082,1323038,R
yciV ECK1260 JW1258 trpH ,F,N/A,1323220,1324101,F
yciO ECK1261 JW516 ,unknown,N/A,1324098,1324718,F
yciQ ECK1262 JW517 yciP ,unknown,N/A,1324746,1326641,F
rluB ECK1263 JW1261 yciL ,F,N/A,1326852,1327727,F
btuR cobA ECK1264 JW1262 ,F,N/A,1328357,1327767,R
yciK ECK1265 JW1263 ,F,N/A,1329112,1328354,R
sohB ECK1266 JW1264 ,F,N/A,1329332,1330381,F
yciN ECK1267 JW1265 ,unknown,N/A,1330668,1330417,R
topA asuA ECK1268 JW1266 supX ,T,unknown,1331048,1333645,F
cysB ECK126 JW1267 ,T,Both,1333855,1334829,F
ymiA ECK4433 ,unknown,N/A,1335124,1335288,F
yciX ECK1270 JW518 JW51 ,unknown,N/A,1335291,1335458,F
acnA acn ECK1271 JW1268 ,F,N/A,1335831,1338506,F
ribA ECK1272 JW126 ,F,N/A,1339160,1338570,R
pgpB ECK1273 JW1270 ,F,N/A,1339330,1340094,F
yciS ECK1274 JW1271 lapA ,unknown,N/A,1340243,1340551,F
yciM ECK1275 JW1272 lapB ,T,unknown,1340558,1341727,F
pyrF ECK1276 JW1273 ,F,N/A,1341921,1342658,F
yciH ECK1277 JW1274 ,unknown,N/A,1342658,1342984,F
osmB ECK1278 JW1275 ,unknown,N/A,1343328,1343110,R
yciT deoT ECK127 JW1276 ,T,Repressor,1344346,1343597,R
yciZ deoL ECK4406 ,unknown,N/A,1344609,1344436,R
gmr ECK1280 JW1278 yciR ,T,unknown,1346742,1344757,R
ymiB ECK4487 ,unknown,N/A,1346796,1346900,F
rnb ECK1281 JW127 ,F,N/A,1348912,1346978,R
yciW ECK1282 JW5200 ,F,N/A,1350107,1348980,R
fabI ECK1283 envM gts JW1281 qmeA ,F,N/A,1351039,1350251,R
ycjD ECK1284 JW1282 ,unknown,N/A,1351760,1351407,R
sapF ECK1285 JW1283 ,unknown,N/A,1352634,1351828,R
sapD ECK1286 JW1284 trkE ,unknown,N/A,1353628,1352636,R
sapC ECK1287 JW1285 ,unknown,N/A,1354518,1353628,R
sapB ECK1288 JW1286 ,unknown,N/A,1355470,1354505,R
sapA ECK128 JW1287 ,unknown,N/A,1357110,1355467,R
ymjA ECK120 JW1288 ,unknown,N/A,1357668,1357423,R
puuP ECK121 JW128 ycjJ ,unknown,N/A,1359187,1357802,R
puuA ECK122 JW5201 ycjK ,F,N/A,1360908,1359490,R
puuD ECK123 JW121 ycjL ,F,N/A,1361120,1361884,F
puuR ECK124 JW122 ycjC ,T,Repressor,1361911,1362468,F
puuC aldH ECK125 JW123 ,F,N/A,1362743,1364230,F
puuB ECK126 JW124 ordL ycjA ,F,N/A,1364232,1365512,F
puuE ECK127 goaG JW125 ,F,N/A,1365550,1366815,F
pspF ECK128 JW126 ycjB ,T,Activator,1367912,1366935,R
pspA cog ECK12 JW127 ,T,Repressor,1368079,1368747,F
pspB ECK1300 JW128 ,T,Activator,1368801,1369025,F
pspC ECK1301 JW12 ,T,Activator,1369025,1369384,F
pspD ECK1302 JW1300 ,unknown,N/A,1369393,1369614,F
pspE ECK1303 JW1301 ,unknown,N/A,1369689,1370003,F
ycjM ECK1304 JW1302 ,F,N/A,1370216,1371895,F
ycjN ECK1305 JW1303 ,unknown,N/A,1371909,1373201,F
ycjO ECK1306 JW1304 ,unknown,N/A,1373222,1374103,F
ycjP ECK1307 JW1305 ,unknown,N/A,1374090,1374932,F
ycjQ ECK1308 JW1306 ,F,N/A,1374963,1376015,F
ycjR ECK130 JW5202 ,F,N/A,1376034,1376822,F
ycjS ECK1310 JW1308 ,F,N/A,1376832,1377887,F
ycjT ECK1311 JW130 ,unknown,N/A,1377884,1380151,F
ycjU ECK1312 JW1310 ,F,N/A,1380148,1380807,F
ycjV ECK1313 JW1311 ymjB ,unknown,N/A,1380821,1381902,F
ompG ECK1315 JW1312 ,unknown,N/A,1381947,1382852,F
ycjW ECK1316 JW1313 ,T,Repressor,1383961,1382963,R
ycjX ECK1317 JW1314 ,F,N/A,1384117,1385514,F
ycjF ECK1318 JW1315 ,unknown,N/A,1385511,1386572,F
tyrR ECK131 JW1316 ,T,Both,1386720,1388261,F
tpx ECK1320 JW1317 yzzJ ,F,N/A,1388811,1388305,R
ycjG ECK1321 JW1318 ycjH ,F,N/A,1388930,1389895,F
mpaA ECK1322 JW131 ycjI ,F,N/A,1390598,1389870,R
ymjC ECK1323 JW560 ,unknown,N/A,1390862,1390725,R
ymjD ECK4488 ,unknown,N/A,1390933,1390868,R
ycjY ECK1324 JW5804 ,unknown,N/A,1391853,1390933,R
pgrR ECK1325 JW1321 ycjZ ,T,Both,1391991,1392890,F
mppA ECK1326 JW1322 ynaH ,unknown,N/A,1393227,1394840,F
ynaI ECK1327 JW1323 ,unknown,N/A,1395922,1394891,R
insH1 ECK0261 ,T,Activator,1396076,1397092,F
ynaJ ECK1328 JW1326 ,unknown,N/A,1397365,1397622,F
uspE ECK132 JW1327 ydaA ,unknown,N/A,1398622,1397672,R
fnr ECK1330 JW1328 nirA nirR ossA ,T,Both,1399526,1398774,R
ogt ECK1331 JW132 ,F,N/A,1400236,1399721,R
abgT ECK1332 JW5822 ydaH ,unknown,N/A,1401773,1400247,R
abgB ECK1333 JW1331 ydaI ,F,N/A,1403255,1401810,R
abgA ECK1334 JW5205 ydaJ ,F,N/A,1404565,1403255,R
abgR ECK1335 JW1333 ydaK ,T,Both,1404741,1405649,F
mcaS ECK1336 IS061 isrA JWR0233 ,T,unknown,1405751,1405656,R
smrA ECK1337 JW1334 ydaL ,unknown,N/A,1405979,1406542,F
ydaM ECK1338 JW5206 ,T,unknown,1407795,1406563,R
ydaN ECK133 JW1336 zntB ,unknown,N/A,1408050,1409033,F
fnrS ECK4511 rydA ,T,unknown,1409129,1409250,F
dbpA ECK1340 JW1337 rhlC ,T,unknown,1409511,1410884,F
ttcA ECK1341 JW1338 stcA ydaO ,F,N/A,1411948,1411013,R
intR ECK1342 JW133 ydaP ,unknown,N/A,1413235,1412000,R
ydaQ ECK1343 JW5207 ,unknown,N/A,1413452,1413237,R
ydaC ECK1344 JW1341 rcbA ,unknown,N/A,1413740,1413531,R
ralA ECK4571 rcbA ,unknown,N/A,1413556,1413734,F
ralR ECK1345 JW5208 lar ral ydaB ,F,N/A,1413927,1413733,R
recT ECK1346 JW1343 ,F,N/A,1414793,1413984,R
recE ECK1347 JW1344 rmuB sbcA ,F,N/A,1417386,1414786,R
racC ECK1348 JW1345 sbcA ,unknown,N/A,1417763,1417488,R
ydaE ECK134 JW1346 ,unknown,N/A,1418008,1417838,R
kilR ECK1350 JW1347 kil ydaD ,unknown,N/A,1418229,1418008,R
sieB ECK1351 git JW520 ,unknown,N/A,1418671,1419159,F
ydaF ECK1352 JW134 ,unknown,N/A,1419311,1419156,R
ydaG ECK1353 gatA JW5210 ,unknown,N/A,1419456,1419322,R
racR cohR ECK1354 JW1351 ydaR ,T,unknown,1420241,1419765,R
ydaS ECK1355 JW1352 ,T,unknown,1420365,1420661,F
ydaT ECK1356 JW1353 ,unknown,N/A,1420684,1421106,F
ydaU ECK1357 JW1354 ,unknown,N/A,1421119,1421976,F
ydaV ECK1358 JW1355 ,unknown,N/A,1421983,1422729,F
ydaW ECK135 JW5211 ,unknown,N/A,1422701,1423200,F
rzpR ECK1360 JW5212 Rz ydaX ,unknown,N/A,1423201,1423644,F
rzoR ECK1361 JW5213 Rz1 ,unknown,N/A,1423400,1423585,F
trkG ECK1362 JW1358 ,unknown,N/A,1423782,1425239,F
ynaK ECK1363 JW135 ,unknown,N/A,1425377,1425640,F
ydaY ECK1364 JW1360 ,unknown,N/A,1425630,1426082,F
tmpR ECK1365 JW1361 ynaA ,unknown,N/A,1426454,1427386,F
lomR ECK1366 JW5884 JW504 ,unknown,N/A,1427389,1427598,F
insH1 ECK0261 ,T,Activator,1428726,1427746,R
stfR ECK1367 JW1366 ynaB ,unknown,N/A,1429049,1432411,F
tfaR ECK1368 JW1367 ynaC ,unknown,N/A,1432411,1432986,F
pinR ECK136 JW1368 ynaD ,unknown,N/A,1433674,1433084,R
ynaE ECK1370 JW136 ,unknown,N/A,1434224,1433991,R
ttcC ECK4447 ,unknown,N/A,1435008,1434958,R
uspF ECK1371 JW1370 ynaF yzzL ,unknown,N/A,1435619,1435185,R
ompN ECK1372 JW1371 ynaG ,unknown,N/A,1436893,1435760,R
micC ECK1373 IS063 JWR0234 tke8 ,T,unknown,1437121,1437229,F
pfo ECK1374 JW1372 nifJ soi ydbK ,F,N/A,1440784,1437260,R
ydbJ ECK1375 JW5215 ,unknown,N/A,1441058,1441324,F
hslJ ECK1376 JW1374 ydbI ,unknown,N/A,1441743,1441321,R
ldhA ECK1377 hslF hslI htpH JW1375 ,F,N/A,1442843,1441854,R
ydbH ECK1378 JW1376 ,unknown,N/A,1443051,1445690,F
ynbE ECK137 JW1377 ,unknown,N/A,1445687,1445872,F
ydbL ECK1380 JW5216 ,unknown,N/A,1445880,1446206,F
feaR ECK1381 JW137 maoB maoR maoX ydbM ,T,Activator,1447283,1446378,R
feaB ECK1382 JW1380 padA ydbG ,F,N/A,1447519,1449018,F
tynA ECK1383 JW1381 maoA ,F,N/A,1451349,1449076,R
paaZ ECK1384 JW1382 maoC tynP ydbN ,F,N/A,1453642,1451597,R
paaA ECK1385 JW1383 ydbO ,F,N/A,1453927,1454856,F
paaB ECK1386 JW1384 ynbF ,F,N/A,1454868,1455155,F
paaC ECK1387 JW1385 ydbP ,F,N/A,1455164,1455910,F
paaD ECK1388 JW5217 ydbQ ,F,N/A,1455925,1456422,F
paaE ECK138 JW1387 ydbR ,F,N/A,1456430,1457500,F
paaF ECK130 JW1388 ydbR ,F,N/A,1457497,1458264,F
paaG ECK131 JW138 ydbT ,F,N/A,1458264,1459052,F
paaH ECK132 JW130 ydbU ,F,N/A,1459054,1460481,F
paaI ECK133 JW131 ydbV ,F,N/A,1460471,1460893,F
paaJ ECK134 JW132 ydbW ,F,N/A,1460893,1462098,F
paaK ECK135 JW5218 ,F,N/A,1462125,1463438,F
paaX ECK136 JW134 ydbY ,T,Repressor,1463539,1464489,F
paaY ECK137 JW135 ydbZ ,T,unknown,1464471,1465061,F
ynbG ECK448 ,unknown,N/A,1465230,1465165,R
ydbA ECK138 JW1402 JW5802 ,unknown,N/A,1465392,1467904,F
insD1 ECK0358 ,unknown,N/A,1468826,1467921,R
insC1 ECK0357 ,T,Repressor,1469149,1468784,R
insI1 ECK0258 ,unknown,N/A,1469358,1470509,F
ydbC ECK13 JW1403 ,F,N/A,1474221,1475081,F
ydbD ECK1400 JW5221 ,unknown,N/A,1475144,1477450,F
ynbA ECK1401 JW1405 ,F,N/A,1477621,1478226,F
ynbB ECK1402 JW1406 ,F,N/A,1478226,1479122,F
ynbC ECK1403 JW1407 ,unknown,N/A,1479138,1480895,F
ynbD ECK1404 JW1408 ,F,N/A,1480909,1482201,F
azoR acpD ECK1405 JW140 ,F,N/A,1482860,1482255,R
hrpA ECK1406 JW505 ,F,N/A,1483061,1486963,F
ydcF ECK1407 JW1411 ,unknown,N/A,1487235,1488035,F
aldA ald ECK1408 JW1412 ,F,N/A,1488232,1489671,F
gapC ECK140 JW1413 JW506 ,unknown,N/A,1490713,1489713,R
cybB ECK1410 JW5224 ,F,N/A,1490902,1491432,F
rydC ECK4407 IS067 ,T,unknown,1491506,1491443,R
ydcA ECK1411 JW1416 ,unknown,N/A,1491677,1491850,F
hokB ECK1412 JW5225 ydcB ,unknown,N/A,1492071,1491922,R
mokB ECK1413 JW5882 ,T,unknown,1492129,1491962,R
sokB ECK1414 JWR0235 ,T,unknown,1492119,1492174,F
trg ECK1415 JW1417 ,T,unknown,1492470,1494110,F
ydcI ECK1416 JW5226 ,T,Both,1495071,1494148,R
ydcJ ECK1417 JW141 ,F,N/A,1495288,1496631,F
opgD ECK1418 JW1420 mdoD ydcG yzzZ ,unknown,N/A,1496856,1498511,F
ydcH ECK141 JW5823 ,unknown,N/A,1498651,1498875,F
rimL ECK1420 JW1423 ,F,N/A,1498938,1499477,F
ydcK ECK1421 JW1424 ,F,N/A,1500449,1499469,R
tehA ECK1422 JW1425 ,unknown,N/A,1500573,1501565,F
tehB ECK1423 JW1426 ,F,N/A,1501562,1502155,F
ydcL ECK1424 JW1427 ,unknown,N/A,1502457,1503125,F
insP ECK1425 JW5227 JW561 orf1 orfA tnpA,unknown,N/A,1503649,1503218,R
insQ ECK1426 JW5228 orf2 orfB tnpB ydcM ,unknown,N/A,1503717,1504865,F
ydcO ECK1427 JW522 ,unknown,N/A,1506080,1504905,R
ydcN ECK1428 JW1430 ,T,unknown,1506172,1506708,F
ydcP ECK142 JW1431 ,F,N/A,1506781,1508742,F
yncJ ECK1430 JW1432 ,unknown,N/A,1509064,1508834,R
hicA ECK1431 JW5230 yncN ,unknown,N/A,1509286,1509462,F
hicB ECK1432 JW1433 ydcQ ,unknown,N/A,1509508,1509924,F
ydcR ECK1433 JW1434 ,T,unknown,1510003,1511409,F
ydcS ECK1434 JW1435 ,F,N/A,1511654,1512799,F
ydcT ECK1435 JW1436 ,unknown,N/A,1512817,1513830,F
ydcU ECK1436 JW1437 ,unknown,N/A,1513831,1514772,F
ydcV ECK1437 JW1438 ,unknown,N/A,1514762,1515556,F
patD ECK1438 JW143 prr ydcW ,F,N/A,1515578,1517002,F
yncL ECK4408 ,unknown,N/A,1517194,1517099,R
ydcX ECK143 JW5232 ,unknown,N/A,1517389,1517562,F
ydcY ECK1440 JW1441 ,unknown,N/A,1517648,1517881,F
ydcZ ECK1441 JW1442 ,unknown,N/A,1518331,1517882,R
mnaT ECK1442 JW5233 yncA ,F,N/A,1518846,1518328,R
curA ECK1443 JW507 yncB ,F,N/A,1519027,1520064,F
mcbR ECK1444 JW1445 yncC ,T,unknown,1520262,1520927,F
yncD ECK1445 JW1446 ,unknown,N/A,1523065,1520963,R
yncE ECK1446 JW1447 ,unknown,N/A,1523307,1524368,F
ansP ECK1447 JW5234 yncF ,unknown,N/A,1525980,1524481,R
yncG ECK1448 JW144 ,F,N/A,1526247,1526864,F
yncH ECK144 JW5235 ,unknown,N/A,1526940,1527152,F
rhsE ECK1450 JW1451 ,unknown,N/A,1527902,1529938,F
ydcD ECK1451 JW1452 ,unknown,N/A,1529922,1530404,F
yncI ECK1452 JW1453 yncM ,unknown,N/A,1530586,1531639,F
ydcC ECK1454 JW1455 ,F,N/A,1531816,1532952,F
pptA ECK1455 JW1456 ydcE ,unknown,N/A,1533052,1533285,F
yddH ECK1456 JW1457 ,unknown,N/A,1533851,1533282,R
nhoA ECK1457 JW1458 yddI ,unknown,N/A,1534024,1534869,F
yddE ECK1458 JW145 ,F,N/A,1535858,1534965,R
narV chlZ ECK145 JW1460 ,F,N/A,1536617,1535937,R
narW chlZ ECK1460 JW1461 ,F,N/A,1537309,1536614,R
narY chlZ ECK1461 JW1462 ,F,N/A,1538853,1537309,R
narZ chlZ ECK1462 JW1463 ,F,N/A,1542590,1538850,R
narU ECK1463 JW1464 yddF ,unknown,N/A,1544060,1542672,R
yddK ECK1465 JW1467 yddJ ,unknown,N/A,1545714,1544384,R
yddL ECK1466 JW1468 ,unknown,N/A,1546028,1545750,R
yddG ECK1467 JW146 ,unknown,N/A,1547169,1546288,R
fdnG ECK1468 JW1470 ,F,N/A,1547401,1550448,F
fdnH ECK146 JW1471 ,F,N/A,1550461,1551345,F
fdnI ECK1470 JW1472 ,F,N/A,1551338,1551991,F
yddM ECK1471 JW508 ,T,unknown,1552682,1552398,R
adhP ECK1472 JW1474 yddN ,F,N/A,1553838,1552828,R
maeA ECK1473 JW5238 sfcA ,F,N/A,1555669,1553972,R
sra ECK1474 JW562 rpsV ,unknown,N/A,1555963,1555826,R
bdm ECK1475 JW523 yddX ,unknown,N/A,1556280,1556065,R
osmC ECK1476 JW1477 ,unknown,N/A,1556625,1557056,F
ddpF ECK1477 JW1478 yddO ,unknown,N/A,1558038,1557112,R
ddpD ECK1478 JW147 yddP ,unknown,N/A,1559017,1558031,R
ddpC ECK147 JW1480 yddQ ,unknown,N/A,1559910,1559014,R
ddpB ECK1480 JW1481 yddR ,unknown,N/A,1560929,1559907,R
